6.53592268338e-06	4.1547018661e-05	0.000241448667265	0.00114043749562	0.00437847661285	0.0136652821539	0.0346731000785	0.0715277264556	0.119974007703	0.163624342083	0.181454191618	0.163624342083	0.119974007703	0.0715277264556	0.0346731000785	0.0136652821539	0.00437847661285	0.00114043749562	0.000241448667265	4.1547018661e-05	6.5359226834e-06
9.12719567633e-07	7.13941077824e-06	5.00059155158e-05	0.000284642970063	0.00131687861029	0.00495222082955	0.0151391660596	0.0376257850434	0.0760290334319	0.124912631448	0.166871659659	0.181266611715	0.160108662809	0.114992485544	0.0671538146909	0.0318860599155	0.012309376151	0.00386319393163	0.000985592259127	0.000204384888642	3.97419969429e-05
1.08125959496e-07	1.03700449936e-06	8.75494135937e-06	6.00623199931e-05	0.000334869641286	0.00151746992541	0.0055895578015	0.0167373278572	0.040745492788	0.0806465610249	0.129785760778	0.16983173763	0.180705034534	0.156344759715	0.109990006422	0.0629170352034	0.029262410438	0.0110650718961	0.00340149935504	0.000850008151358	0.000205434447321
1.08579607041e-08	1.27308597789e-07	1.29564164146e-06	1.07137837639e-05	7.19916412137e-05	0.000393143229386	0.00174499656115	0.00629586515423	0.0184659283548	0.044032638771	0.0853677019405	0.13457030869	0.172487140506	0.17977293566	0.152353839057	0.104987706922	0.0588256973777	0.0267991096002	0.00992597464616	0.00298878479331	0.000904089503291
9.23664099947e-10	1.32085705893e-08	1.62061380131e-07	1.6154274707e-06	1.30837225471e-05	8.61115373921e-05	0.000460601743936	0.00200248481935	0.00707675135411	0.0203309209624	0.0474865926512	0.0901784365542	0.139242872453	0.174822046059	0.178476067915	0.148157977283	0.10000578296	0.0548867064287	0.0244924162723	0.00888572307098	0.00339363259235
6.6526589895e-11	1.15807462871e-09	1.71316580418e-08	2.05872896271e-07	2.00996451708e-06	1.59447839289e-05	0.000102787417829	0.000538517910859	0.00229321146001	0.00793803562926	0.0223379786129	0.0511055994354	0.0950633694996	0.143779918826	0.17682240223	0.17682240223	0.143779918826	0.0950633694996	0.0511055994354	0.0223379786129	0.0108907313956
4.05505278749e-12	8.57948803842e-11	1.53040429701e-09	2.2173811033e-08	2.60985699223e-07	2.4956732788e-06	1.93912079363e-05	0.000122438488721	0.000628310861297	0.00262071158135	0.00888572307098	0.0244924162723	0.0548867064287	0.10000578296	0.148157977283	0.178476067915	0.174822046059	0.139242872453	0.0901784365542	0.0474865926512	0.0299717457608
2.09099062047e-13	5.37021756964e-12	1.15521105826e-10	2.01823948838e-09	2.86403756253e-08	3.30165883052e-07	3.0923278367e-06	2.35336911702e-05	0.000145544367221	0.000731558171464	0.00298878479331	0.00992597464616	0.0267991096002	0.0588256973777	0.104987706922	0.152353839057	0.17977293566	0.172487140506	0.13457030869	0.0853677019405	0.0710167113038
9.11843559097e-15	2.83981496182e-13	7.36760671052e-12	1.55223588936e-10	2.65604952351e-09	3.69159927556e-08	4.16817243755e-07	3.82368268154e-06	2.85019285328e-05	0.000172652283937	0.000850008151358	0.00340149935504	0.0110650718961	0.029262410438	0.0629170352034	0.109990006422	0.156344759715	0.180705034534	0.16983173763	0.129785760778	0.14564124143
3.36185800513e-16	1.26858173473e-14	3.96975207488e-13	1.0086881914e-11	2.08137615495e-10	3.48816192282e-09	4.74840684602e-08	5.25118370629e-07	4.71820408114e-06	3.44474836263e-05	0.000204384888642	0.000985592259127	0.00386319393163	0.012309376151	0.0318860599155	0.0671538146909	0.114992485544	0.160108662809	0.181266611715	0.166871659659	0.260318416439
1.0476678296e-17	4.78674763393e-16	1.80690243024e-14	5.53773553029e-13	1.37810858629e-11	2.78509461066e-10	4.57145193358e-09	6.0950724645e-08	6.60186819307e-07	5.80992082462e-06	4.1547018661e-05	0.000241448667265	0.00114043749562	0.00437847661285	0.0136652821539	0.0346731000785	0.0715277264556	0.119974007703	0.163624342083	0.181454191618	0.409272904191
